"QuestionID";"CreationDate";"Title";"Body";"Tags";"AcceptedDate";"NumberOfComments";"CommentsTexts";"Successful"
"8147";"2008-08-11 19:54:20";"How do you get a custom id to render using HtmlHelper in MVC";"<p>Using <a href=\"http://www.codeplex.com/aspnet\" rel=\"nofollow\" title=\"for Visual Studio 2005\">preview 4</a> of <a href=\"http://asp.net/mvc\" rel=\"nofollow\" title=\"for Visual Studio 2008\">ASP.NET MVC</a> &#xA;Code like:</p>&#xA;&#xA;<pre><code>&lt;%= Html.CheckBox( \"myCheckBox\", \"Click Here\", \"True\", false ) %&gt;&#xA;</code></pre>&#xA;&#xA;<p>only outputs:</p>&#xA;&#xA;<pre><code>&lt;input type=\"checkbox\"  value=\"True\"  name=\"myCheckBox\"  /&gt;&#xA;</code></pre>&#xA;&#xA;<p>There is a <code>name</code> there for the form post back but no <code>id</code> for javascript or labels :-(</p>&#xA;&#xA;<p>I was hoping that changing it to:</p>&#xA;&#xA;<pre><code>Html.CheckBox( \"myCheckBox\", \"Click Here\", &#xA;               \"True\", false, new { id=\"myCheckBox\" } )&#xA;</code></pre>&#xA;&#xA;<p>would work - but instead I get an exception:</p>&#xA;&#xA;<pre><code>System.ArgumentException: An item with the same key has already been added.&#xA;</code></pre>&#xA;&#xA;<p>As if there was already an id somewhere in a collection somewhere - I'm stumped!</p>&#xA;&#xA;<p>The full exception for anyone interested follows (hey - wouldn't it be nice to attach files in here):</p>&#xA;&#xA;<pre>System.ArgumentException: An item with the same key has already been added. &#xA;   at System.ThrowHelper.ThrowArgumentException(ExceptionResource resource)&#xA;   at System.Collections.Generic.Dictionary`2.Insert(TKey key, TValue value, Boolean add)&#xA;   at System.Web.Routing.RouteValueDictionary.Add(String key, Object value)&#xA;   at System.Web.Mvc.TagBuilder2.CreateInputTag(HtmlInputType inputType, String name, RouteValueDictionary attributes)&#xA;   at System.Web.Mvc.CheckBoxBuilder.CheckBox(String htmlName, RouteValueDictionary htmlAttributes)&#xA;   at System.Web.Mvc.CheckBoxBuilder.CheckBox(String htmlName, String text, String value, Boolean isChecked, RouteValueDictionary htmlAttributes)&#xA;   at System.Web.Mvc.CheckBoxExtensions.CheckBox(HtmlHelper helper, String htmlName, String text, String value, Boolean isChecked, Object htmlAttributes)&#xA;   at ASP.views_account_termsandconditions_ascx.__Render__control1(HtmlTextWriter __w, Control parameterContainer) in c:\\dev\\myProject\\Views\\Account\\Edit.ascx:line 108</pre>&#xA;";"<asp.net-mvc><html-helper>";"2008-08-12 00:00:00";"0";"";"yes"
"8154";"2008-08-11 19:59:32";"Pylons error - 'MySQL server has gone away'";"<p>[I hope this isn't too obscure&hellip; I'll ask the newsgroup if nobody knows here]</p>&#xA;&#xA;<p>I'm using Pylons (a python framework) to serve a simple web application, but it seems to die from time to time, with this in the error log: <code>(2006, 'MySQL server has gone away')</code></p>&#xA;&#xA;<p>I did a bit of checking, and saw that this was because the connections to MySQL were not being renewed. This shouldn't be a problem though, because the sqlalchemy.pool_recycle in the config file should automatically keep it alive. The default was <code>3600</code>, but I dialed it back to <code>1800</code> because of this problem. It helped a bit, but <code>3600</code> <em>should</em> be fine according to the docs. The errors still happen semi-regularly. I don't want to lower it too much though and DOS my own database :).</p>&#xA;&#xA;<p>Maybe something in my MySQL config is goofy? Not sure where to look exactly.</p>&#xA;&#xA;<p>Other relevant details:</p>&#xA;&#xA;<pre><code>  Python 2.5&#xA;  Pylons: 0.9.6.2 (w/ sql_alchemy)&#xA;  MySQL: 5.0.51&#xA;</code></pre>&#xA;";"<python><mysql><pylons>";"2009-01-07 00:00:00";"0";"";"yes"
"8166";"2008-08-11 20:08:03";"MySQL replication: if i don't specify any databases, will log_bin log EVERYTHING?";"<p>I'm setting up replication for a server which runs a bunch of databases (one per client) and plan on adding more all the time, on my.cnf, Instead of having:</p>&#xA;&#xA;<pre><code>binlog-do-db  = databasename 1&#xA;binlog-do-db  = databasename 2&#xA;binlog-do-db  = databasename 3&#xA;...&#xA;binlog-do-db  = databasename n&#xA;</code></pre>&#xA;&#xA;<p>can I rather just have </p>&#xA;&#xA;<pre><code>binlog-ignore-db  = mysql&#xA;binlog-ignore-db  = informationschema&#xA;</code></pre>&#xA;&#xA;<p>(and no database to log specified) and assume that everything else is logged?</p>&#xA;&#xA;<p>EDIT: actually if I remove all my binlog-do-db entries, it seemingly logs everything (as you see the binary log file change position when you move the database), but on the slave server, nothing gets picked up! (perhaps, this is the case to use replicate-do-db? this would kill the idea; i guess I cant have MySQL automagically detect which databases to replicate).</p>&#xA;";"<mysql><replication>";"2008-08-12 00:00:00";"0";"";"yes"
"8170";"2008-08-11 20:10:38";"Best Windows Command Line tutorial for beginners?";"<p>I'm trying to find a well written understandable tutorial for beginners trying to use the windows command prompt.  I'm working with one such beginner and they keep calling me with questions about commands, and I want a concise tutorial or reference to send them to.</p>&#xA;&#xA;<p>I tried google, with many combinations of the likely search terms, and got nothing but garbage.  There's a lot of documents out there, but none of them are what I'd call <em>good</em>.</p>&#xA;&#xA;<p>Does anyone happen to know of a great tutorial for how to use the windows command prompt?</p>&#xA;&#xA;<p>(<a href=\"http://www.animatedsoftware.com/faqs/learndos.htm\">This is the best I found so far</a>, but the page style is horrible -- you have to turn off the stylesheet in your browser for this one.)</p>&#xA;&#xA;<p><hr /></p>&#xA;&#xA;<p><em>Thanks to Brad for the distinction between DOS and Windows Commmand Line, duly noted</em>.  </p>&#xA;&#xA;<p><em>To those offering up command references, thank you.  What I <strong>really need</strong> is more of a tutorial than a reference: the beginner probably doesn't know what command he is looking for, so the reference is less useful</em></p>&#xA;";"<resources>";"Null";"0";"";"no"
"8213";"2008-08-11 20:59:11";"Generate Insert SQL statements from a csv file";"<p>I need to import a csv file into <strong>Firebird</strong> and I've spent a couple of hours trying out some tools and none fit my needs.</p>&#xA;&#xA;<p>The main problem is that all the tools I've been trying like <a href=\"http://www.sqlmanager.net/products/ibfb/dataimport\">EMS Data Import</a> and <a href=\"http://www.sqlmaestro.com/products/firebird/datawizard/help/06_01_05_csv/\">Firebird Data Wizard</a> expect that my <strong>csv</strong> file contains all the information needed by my Table.</p>&#xA;&#xA;<p>I need to write some custom SQL in the insert statement, for example, I have a cvs file with the city name, but as my database already has all the cities in another table (normalized), I need to write a subselect in the insert statement to lookup for the city and write its ID, also I have a stored procedure to cread GUIDS.</p>&#xA;&#xA;<p>My Insert statement would be something like this:</p>&#xA;&#xA;<pre><code>INSERT INTO PERSON (ID, NAME, CITY_ID) VALUES((SELECT NEW_GUID FROM CREATE_GUID), :NAME, (SELECT CITY_ID FROM CITY WHERE NAME = :CITY_NAME)&#xA;</code></pre>&#xA;&#xA;<p>I know that it is very easy to write an application to do this, but I don't like to reinvent the wheel, and I'm sure that there are some tools out there to do it.</p>&#xA;&#xA;<p>Can you guys give me some advice?</p>&#xA;";"<sql><csv><insert><firebird>";"2008-08-13 00:00:00";"0";"";"yes"
"8214";"2008-08-11 21:00:40";"Instrumenting a UI";"<p>How are you instrumenting your UI's? In the past I've read that people have instrumented their user interfaces, but what I haven't found is examples or tips on <em>how</em> to instrument a UI.</p>&#xA;&#xA;<p>By instrumenting, I mean collecting data regarding usage and performance of the system. A MSDN article on Instrumentation is <a href=\"http://msdn.microsoft.com/en-us/library/x5952w0c.aspx\" rel=\"nofollow\" title=\"here\">http://msdn.microsoft.com/en-us/library/x5952w0c.aspx</a>. I would like to capture which buttons users click on, what keyboard shortucts they use, what terms they use to search, etc.</p>&#xA;&#xA;<ul>&#xA;<li>How are you instrumenting your UI?</li>&#xA;<li>What format are you storing the instrumentation?</li>&#xA;<li>How are you processing the instrumented data?</li>&#xA;<li>How are you keeping your UI code clean with this instrumentation logic?</li>&#xA;</ul>&#xA;&#xA;<p>Specifically, I am implementing my UI in WPF, so this will provide extra challenges compared to instrumenting a web-based application. (i.e. need to transfer the instrumented data back to a central location, etc). That said, I feel the technology may provide an easier implementation of instrumentation via concepts like attached properties.</p>&#xA;&#xA;<ul>&#xA;<li>Have you instrumented a WPF application? Do you have any tips on how this can be achieved?</li>&#xA;</ul>&#xA;&#xA;<p><hr /></p>&#xA;&#xA;<p>Edit: The following blog post presents an interesting solution: <a href=\"http://blog.pixelingene.com/?p=257\" rel=\"nofollow\">http://blog.pixelingene.com/?p=257</a></p>&#xA;";"<wpf><user-interface><instrumentation>";"2009-01-06 00:00:00";"0";"";"yes"
"8219";"2008-08-11 21:07:44";"Test Distribution";"<p>At my work we are running a group of tests that consist of about 3,000 separate test cases. Previously we were running this entire test suite on one machine, which took about 24-72 hours to complete the entire test run. We now have created our own system for grouping and distributing the tests among about three separate machines and the tests are prioritized so that the core tests get run first for more immediate results and the extra tests run when there is an available machine.</p>&#xA;&#xA;<p>I am curious if anyone has found a good way to distribute their tests among several machines to reduce total test time for a complete run and what tools were used to achieve that. I've done some research and it looks like TestNG is <a href=\"http://beust.com/weblog/archives/000362.html\" rel=\"nofollow\">moving in this direction</a>, but it looks like it is still under quite a bit of development. </p>&#xA;&#xA;<p>We don't plan on rewriting any of our tests, but as we add new tests and test new products or add-ons I'd like to be able to deal with the fact that we are working with very large numbers of tests. On the other hand, if we can find a tool that would help distribute our Junit <code>3.x</code> tests even in a very basic fashion, that <em>would</em> be helpful since we wouldn't have to maintain our own tooling to do that.</p>&#xA;";"<java><testing><enterprise>";"2008-08-12 00:00:00";"0";"";"yes"
"8223";"2008-08-11 21:10:32";"Connection Pooling in .NET/SQL Server?";"<p>Is it necessary or advantageous to write custom connection pooling code when developing applications in .NET with an SQL Server database?  I know that ADO.NET gives you the option to enable/disable connection pooling -- does that mean that it's built into the framework and I don't need to worry about it?  Why do people talk about writing their own connection pooling software and how is this different than what's built into ADO.NET?</p>&#xA;";"<c#><.net><sql-server><connection-pooling>";"2008-08-18 00:00:00";"0";"";"yes"
"8228";"2008-08-11 21:13:59";"Why won't Entourage work with Exchange 2007?";"<p>So this is IT more than programming but Google found nothing, and you guys are just the right kind of geniuses.</p>&#xA;&#xA;<p><strong>My Exchange Server 2007 and Entourage clients don't play nice.</strong></p>&#xA;&#xA;<p>Right now the big issue is that the entourage client will not connect to Exchange 2007  ( Entourage 2004 or 2008)  </p>&#xA;&#xA;<p>The account settings are correct and use the proper format of <code>https://exchange2007.mydomain.com/exchange/user@domain.com</code></p>&#xA;&#xA;<p>The issue is with a dll called <strong>davex.dll</strong> when it is where it belongs, the OWA application pool crashes a whole bunch of nasty things happen.</p>&#xA;&#xA;<p>When it isn’t there, I can connect to everything fine - and the OWA app pool doesn’t crash - but Entourage never propogates the folders in the mailbox and doesn't send or receive.</p>&#xA;&#xA;<p>Any help or ideas would be appreciated:  Microsoft support is silent on the issue, and Google doesn't turn up much.</p>&#xA;";"<email><dll><exchange-server><entourage>";"2009-01-08 00:00:00";"0";"";"yes"
"8236";"2008-08-11 21:16:30";"How do you determine the size of a file in C?";"<p>How can I figure out the size of a file, in bytes?</p>&#xA;&#xA;<pre><code>#include &lt;stdio.h&gt;&#xA;&#xA;unsigned int fsize(char* file){&#xA;  //what goes here?&#xA;}&#xA;</code></pre>&#xA;";"<c><file><io><filesize>";"2009-01-27 00:00:00";"0";"";"yes"
"8263";"2008-08-11 21:51:06";"I can't get my debugger to stop breaking on first-chance exceptions";"<p>I'm using Visual C++ 2003 to debug a program remotely via TCP/IP.</p>&#xA;&#xA;<p>I had set the Win32 exception c00000005, \"Access violation,\" to break into the debugger when thrown. Then, I set it back to \"Use parent setting.\" The setting for the parent, Win32 Exceptions, is to continue when the exception is thrown.</p>&#xA;&#xA;<p>Now, when I debug the program, it breaks each time that exception is thrown, forcing me to click Continue to let it keep debugging. How do I get it to stop breaking like this?</p>&#xA;";"<c++><visual-studio><debugging><visual-studio-2003><first-chance-exception>";"2008-08-12 00:00:00";"0";"";"yes"
"8276";"2008-08-11 22:12:04";"Class::DBI-like library for php?";"<p>I have inherited an old crusty PHP application, and I'd like to refactor it into something a little nicer to deal with, but in a gradual manner. In perl's CPAN, there is a series of classes around Class::DBI that allow you to use database rows as the basis for objects in your code, with the library generating accessor methods etc as appropriate, but also allowing you to add additional methods.</p>&#xA;&#xA;<p>Does anyone know of something like this for PHP? Especially something that doesn't require wholesale adoption of a \"framework\"... bonus points if it works in PHP4 too, but to be honest, I'd love to have another reason to ditch that. :-)</p>&#xA;";"<php><perl><orm>";"2008-08-12 00:00:00";"0";"";"yes"
"8284";"2008-08-11 22:20:04";"Generating Icon Files";"<p>I'm looking for an online solution for generating .ICO files.  I'd like the ICO files to have the ability to have transparency as well.</p>&#xA;&#xA;<p>What software or web site do you use to create them?</p>&#xA;&#xA;<p>[Update]</p>&#xA;&#xA;<p>To clarify, I have an existing image in PNG format, 32 x 32 pixels.  I want to generate the icon from this existing file, not create a brand new one online.  Sorry for the confusion.</p>&#xA;";"<design><icons><favicon>";"2008-08-11 00:00:00";"0";"";"yes"
